회원번호,조합원상태,주소,성별,연령,배송서비스신청여부,모바일알람여부,Gold_member,연령대
884122304,정상회원,분당구-중동,여,36.0,신청,.,normal,30대
884163136,정상회원,수지구-동천동,여,66.0,미신청,.,normal,60대이상
884352448,정상회원,수지구-성복동,여,39.0,미신청,.,normal,30대
884590016,정상회원,기타-기타,여,30.0,미신청,.,normal,30대
884606720,정상회원,분당구-구미동,여,41.0,미신청,.,normal,40대
884747776,탈퇴,수지구-풍덕천동,여,43.0,미신청,.,normal,40대
884860992,정상회원,기타-기타,여,70.0,미신청,.,normal,60대이상
884879552,정상회원,수지구-상현동,여,45.0,미신청,.,normal,40대
884886976,정상회원,수지구-풍덕천동,여,35.0,미신청,.,normal,30대
884914816,정상회원,수지구-풍덕천동,여,45.0,미신청,.,normal,40대
885247040,정상회원,분당구-중동,여,39.0,미신청,.,normal,30대
885345408,정상회원,수지구-성복동,여,52.0,미신청,.,normal,50대
885653504,정상회원,수지구-상현동,여,42.0,신청,.,normal,40대
885995008,정상회원,수지구-풍덕천동,여,41.0,미신청,.,normal,40대
886054400,정상회원,기흥구-보정동,여,57.0,미신청,.,normal,50대
886169472,정상회원,수지구-풍덕천동,여,51.0,신청,.,normal,50대
886280832,정상회원,수지구-풍덕천동,여,44.0,미신청,.,normal,40대
886301248,정상회원,기타-기타,여,48.0,미신청,.,normal,40대
886321664,정상회원,기타-기타,여,42.0,미신청,.,normal,40대
886323520,정상회원,수지구-신봉동,남,48.0,미신청,.,normal,40대
886334656,정상회원,기타-기타,여,63.0,미신청,.,normal,60대이상
886440448,정상회원,수지구-성복동,여,55.0,미신청,.,normal,50대
886472000,정상회원,수지구-상현동,여,39.0,신청,.,normal,30대
886549952,정상회원,수지구-성복동,여,39.0,미신청,.,normal,30대
886566656,정상회원,수지구-성복동,여,63.0,미신청,.,normal,60대이상
886579648,정상회원,수지구-성복동,여,77.0,신청,.,normal,60대이상
886672448,정상회원,수지구-풍덕천동,여,33.0,미신청,.,normal,30대
887036224,정상회원,수지구-풍덕천동,여,48.0,미신청,.,normal,40대
887201408,정상회원,수지구-신봉동,여,36.0,미신청,.,normal,30대
887451968,정상회원,수지구-풍덕천동,여,43.0,미신청,.,normal,40대
88759488,정상회원,수지구-동천동,여,63.0,신청,.,normal,60대이상
887715520,정상회원,기흥구-공세동,여,44.0,미신청,.,normal,40대
88772480,정상회원,수지구-성복동,여,53.0,미신청,.,normal,50대
887912256,정상회원,수지구-상현동,여,52.0,미신청,.,normal,50대
888008768,정상회원,기흥구-동백동,여,44.0,미신청,.,normal,40대
888040320,정상회원,기타-기타,여,44.0,미신청,.,normal,40대
88831872,정상회원,수지구-상현동,여,77.0,미신청,.,normal,60대이상
888381824,정상회원,기타-기타,여,44.0,미신청,.,normal,40대
888398528,정상회원,수지구-상현동,여,65.0,미신청,.,normal,60대이상
888530304,정상회원,수지구-풍덕천동,여,49.0,미신청,.,normal,40대
888580416,정상회원,수지구-풍덕천동,남,46.0,미신청,.,normal,40대
888654656,정상회원,수지구-신봉동,여,39.0,미신청,.,normal,30대
888775296,정상회원,수지구-풍덕천동,여,42.0,신청,.,normal,40대
888866240,정상회원,수원 영통구-기타,여,44.0,미신청,.,normal,40대
888910784,정상회원,기흥구-보정동,여,40.0,미신청,.,normal,40대
888914496,정상회원,서울 강남구-기타,여,41.0,미신청,.,normal,40대
889202176,정상회원,수지구-신봉동,남,55.0,미신청,.,normal,50대
889220736,정상회원,수지구-풍덕천동,여,37.0,미신청,.,normal,30대
889337664,정상회원,수지구-상현동,여,53.0,미신청,.,normal,50대
889410048,정상회원,수지구-동천동,남,55.0,미신청,.,normal,50대
889465728,정상회원,수지구-풍덕천동,여,51.0,미신청,.,normal,50대
889491712,정상회원,수지구-상현동,여,41.0,미신청,.,normal,40대
889534400,정상회원,수지구-상현동,여,42.0,신청,.,normal,40대
889547392,정상회원,수지구-상현동,여,37.0,미신청,.,normal,30대
889745984,정상회원,수지구-동천동,여,69.0,미신청,.,normal,60대이상
889822080,정상회원,수지구-상현동,여,45.0,미신청,.,normal,40대
889846208,정상회원,수지구-상현동,여,41.0,미신청,.,normal,40대
889851776,정상회원,수지구-풍덕천동,여,43.0,미신청,.,normal,40대
889866624,정상회원,수지구-신봉동,여,39.0,미신청,.,normal,30대
89023040,정상회원,분당구-구미동,여,48.0,신청,.,normal,40대
890365888,정상회원,수지구-신봉동,여,44.0,미신청,.,normal,40대
890501376,정상회원,수지구-풍덕천동,여,49.0,미신청,.,normal,40대
890724096,정상회원,기흥구-보정동,여,67.0,미신청,.,normal,60대이상
890731520,정상회원,수지구-풍덕천동,여,46.0,미신청,.,normal,40대
890738944,정상회원,수지구-풍덕천동,여,39.0,미신청,.,normal,30대
890826176,정상회원,기흥구-보정동,여,47.0,신청,.,normal,40대
893192576,정상회원,수지구-상현동,여,52.0,미신청,수신,normal,50대
893227840,정상회원,수지구-풍덕천동,여,37.0,미신청,.,normal,30대
893452416,정상회원,수지구-신봉동,여,46.0,미신청,.,normal,40대
893491392,정상회원,수지구-상현동,여,50.0,미신청,.,normal,50대
893806912,정상회원,수지구-풍덕천동,여,36.0,미신청,.,normal,30대
893808768,정상회원,기흥구-영덕동,여,37.0,미신청,.,normal,30대
893953536,정상회원,수지구-상현동,여,42.0,미신청,.,normal,40대
89420224,정상회원,기흥구-보정동,여,49.0,미신청,.,normal,40대
894205952,정상회원,기타-기타,여,37.0,미신청,.,normal,30대
894218944,정상회원,수지구-상현동,여,41.0,미신청,.,normal,40대
894311744,정상회원,수지구-상현동,여,48.0,신청,.,normal,40대
894525184,정상회원,수지구-상현동,여,37.0,신청,.,normal,30대
894541888,탈퇴,서울 송파구-기타,여,64.0,미신청,.,normal,60대이상
894560448,정상회원,분당구-정자동,여,37.0,신청,.,normal,30대
894577152,정상회원,수지구-상현동,여,43.0,미신청,.,normal,40대
894643968,정상회원,수지구-풍덕천동,남,42.0,미신청,.,normal,40대
894662528,정상회원,수지구-신봉동,여,70.0,미신청,.,normal,60대이상
894679232,정상회원,수지구-풍덕천동,여,37.0,미신청,.,normal,30대
894729344,정상회원,수지구-상현동,여,45.0,미신청,.,normal,40대
894788736,정상회원,수지구-풍덕천동,여,42.0,미신청,.,normal,40대
894859264,정상회원,수지구-풍덕천동,여,42.0,미신청,.,normal,40대
894905664,정상회원,수지구-죽전동,여,42.0,미신청,.,normal,40대
895126528,탈퇴,수지구-신봉동,여,51.0,신청,.,normal,50대
89518592,정상회원,수지구-풍덕천동,여,42.0,신청,.,normal,40대
895241600,정상회원,처인구-모현면,여,42.0,미신청,.,normal,40대
895286144,정상회원,수지구-성복동,여,51.0,미신청,.,normal,50대
89529728,정상회원,수지구-풍덕천동,여,51.0,미신청,.,normal,50대
89537152,정상회원,수지구-풍덕천동,여,46.0,미신청,수신,normal,40대
895447616,정상회원,수지구-풍덕천동,여,53.0,미신청,.,normal,50대
895477312,정상회원,수지구-상현동,여,37.0,미신청,.,normal,30대
895614656,정상회원,수지구-풍덕천동,여,42.0,미신청,.,normal,40대
895620224,정상회원,수지구-상현동,여,66.0,미신청,.,normal,60대이상
895642496,정상회원,수지구-풍덕천동,여,42.0,미신청,.,normal,40대
895796544,정상회원,수지구-상현동,여,32.0,미신청,수신,normal,30대
89579840,정상회원,수지구-성복동,여,53.0,미신청,.,normal,50대
895985856,정상회원,수지구-동천동,여,38.0,미신청,.,normal,30대
895987712,정상회원,수지구-상현동,남,82.0,미신청,.,normal,60대이상
896089792,정상회원,수지구-풍덕천동,여,55.0,미신청,수신,VIP,50대
896332928,정상회원,수지구-성복동,여,41.0,미신청,.,normal,40대
896791360,정상회원,수지구-상현동,여,43.0,미신청,.,normal,40대
896869312,정상회원,수지구-상현동,여,72.0,미신청,.,normal,60대이상
896926848,정상회원,수지구-풍덕천동,여,48.0,미신청,.,normal,40대
896936128,정상회원,수지구-풍덕천동,여,34.0,미신청,.,normal,30대
897207104,정상회원,수지구-상현동,여,49.0,미신청,.,normal,40대
897335168,정상회원,수지구-상현동,여,49.0,미신청,.,normal,40대
897337024,정상회원,분당구-서현동,여,41.0,미신청,.,normal,40대
897388992,정상회원,수지구-신봉동,여,42.0,미신청,수신,normal,40대
897674816,정상회원,수지구-풍덕천동,여,51.0,미신청,.,normal,50대
897682240,정상회원,분당구-정자동,여,37.0,미신청,.,normal,30대
897780608,정상회원,수지구-풍덕천동,여,67.0,미신청,.,normal,60대이상
897929088,정상회원,수지구-신봉동,여,60.0,미신청,.,normal,60대이상
897958784,정상회원,수지구-상현동,여,44.0,미신청,.,normal,40대
897995904,정상회원,수지구-상현동,여,43.0,신청,.,normal,40대
898005184,정상회원,수원 영통구-기타,여,39.0,미신청,.,normal,30대
898062720,정상회원,수지구-상현동,여,40.0,미신청,.,normal,40대
898168512,정상회원,수지구-풍덕천동,여,43.0,미신청,.,normal,40대
898237184,정상회원,수지구-상현동,여,44.0,미신청,.,normal,40대
898628800,정상회원,수지구-성복동,여,49.0,미신청,수신,VIP,40대
898649216,탈퇴,수지구-풍덕천동,여,41.0,미신청,.,normal,40대
898693760,정상회원,수지구-풍덕천동,여,42.0,미신청,수신,normal,40대
89886080,정상회원,기타-기타,여,47.0,미신청,.,normal,40대
898883072,정상회원,기흥구-보정동,여,46.0,미신청,.,normal,40대
899083520,정상회원,수지구-풍덕천동,여,33.0,미신청,.,normal,30대
89913920,정상회원,기타-기타,여,62.0,신청,.,normal,60대이상
899168896,정상회원,수지구-신봉동,여,49.0,미신청,.,normal,40대
899755392,정상회원,서울 강남구-기타,여,43.0,미신청,.,normal,40대
899764672,정상회원,수지구-상현동,여,43.0,미신청,.,normal,40대
899768384,정상회원,수지구-동천동,여,39.0,미신청,.,normal,30대
899824064,정상회원,수지구-풍덕천동,여,39.0,미신청,.,normal,30대
899866752,정상회원,수지구-성복동,여,41.0,미신청,.,normal,40대
900113600,정상회원,수지구-상현동,여,60.0,신청,.,normal,60대이상
900275072,정상회원,수지구-풍덕천동,여,38.0,미신청,.,normal,30대
900429120,정상회원,분당구-이매동,여,67.0,미신청,.,normal,60대이상
900857856,정상회원,수지구-상현동,여,53.0,신청,.,normal,50대
900891264,정상회원,수지구-풍덕천동,여,38.0,미신청,.,normal,30대
900978496,정상회원,수지구-풍덕천동,여,46.0,미신청,.,normal,40대
901234624,정상회원,수지구-상현동,여,71.0,미신청,.,normal,60대이상
901238336,정상회원,수지구-풍덕천동,여,40.0,미신청,.,normal,40대
901475904,정상회원,수지구-풍덕천동,여,47.0,신청,.,normal,40대
901539008,정상회원,수원 영통구-기타,여,42.0,미신청,.,normal,40대
901796992,정상회원,수지구-상현동,여,58.0,미신청,.,normal,50대
901828544,정상회원,서울 강남구-기타,여,70.0,미신청,.,normal,60대이상
902051264,정상회원,기타-기타,여,36.0,미신청,.,normal,30대
902064256,정상회원,수지구-풍덕천동,여,44.0,미신청,.,normal,40대
902099520,정상회원,수지구-상현동,여,47.0,미신청,.,normal,40대
902201600,정상회원,기흥구-마북동,여,75.0,미신청,.,normal,60대이상
90233152,정상회원,수지구-성복동,여,50.0,미신청,.,normal,50대
902491136,정상회원,수지구-성복동,여,77.0,미신청,.,normal,60대이상
902732416,정상회원,수지구-신봉동,여,43.0,미신청,.,normal,40대
902758400,정상회원,수원 영통구-기타,여,39.0,신청,.,normal,30대
902875328,정상회원,수지구-풍덕천동,여,48.0,미신청,수신,normal,40대
902938432,정상회원,수지구-신봉동,여,50.0,미신청,.,normal,50대
903081344,정상회원,수지구-성복동,여,53.0,미신청,.,normal,50대
903330048,정상회원,수지구-상현동,여,54.0,신청,.,normal,50대
903378304,정상회원,수지구-상현동,여,49.0,미신청,.,normal,40대
903580608,정상회원,수지구-상현동,여,64.0,미신청,.,normal,60대이상
903677120,정상회원,수지구-상현동,여,67.0,신청,.,normal,60대이상
903816320,정상회원,서울 송파구-기타,여,47.0,신청,.,normal,40대
903890560,정상회원,분당구-서현동,여,54.0,미신청,.,normal,50대
903920256,정상회원,분당구-궁내동,여,37.0,미신청,.,normal,30대
903944384,정상회원,수지구-죽전동,여,42.0,신청,.,normal,40대
904020480,정상회원,수지구-상현동,여,51.0,미신청,.,normal,50대
904189376,정상회원,수지구-상현동,여,42.0,미신청,.,normal,40대
904239488,정상회원,수지구-신봉동,여,43.0,미신청,.,normal,40대
904282176,정상회원,수지구-성복동,여,38.0,미신청,수신,normal,30대
90492992,정상회원,수지구-상현동,여,45.0,미신청,.,normal,40대
904974464,정상회원,수지구-풍덕천동,여,40.0,미신청,.,normal,40대
905057984,정상회원,수지구-풍덕천동,여,48.0,미신청,.,normal,40대
905080256,정상회원,수지구-상현동,여,39.0,미신청,.,normal,30대
905280704,정상회원,수지구-성복동,여,48.0,미신청,수신,normal,40대
905499712,정상회원,수지구-신봉동,여,40.0,미신청,.,normal,40대
905605504,정상회원,수지구-동천동,여,47.0,미신청,.,normal,40대
906036096,정상회원,수지구-풍덕천동,여,45.0,미신청,.,normal,40대
906140032,정상회원,기타-기타,여,41.0,미신청,.,normal,40대
906368320,정상회원,수지구-죽전동,여,38.0,미신청,.,normal,30대
906403584,정상회원,수지구-풍덕천동,여,35.0,미신청,.,normal,30대
906436992,정상회원,수지구-상현동,여,47.0,미신청,.,normal,40대
906505664,탈퇴,수지구-상현동,여,46.0,미신청,.,normal,40대
906826752,정상회원,수지구-성복동,여,66.0,미신청,.,normal,60대이상
906952960,정상회원,기타-기타,여,38.0,미신청,.,normal,30대
906973376,정상회원,수지구-신봉동,여,39.0,미신청,.,normal,30대
907006784,정상회원,수지구-신봉동,여,34.0,미신청,.,normal,30대
907025344,정상회원,기타-기타,여,56.0,미신청,.,normal,50대
907077312,정상회원,수지구-상현동,여,40.0,미신청,수신,normal,40대
907179392,정상회원,기흥구-중동,여,43.0,미신청,.,normal,40대
907203520,정상회원,처인구-김량장동,여,56.0,미신청,.,normal,50대
907352000,정상회원,수지구-상현동,여,40.0,미신청,.,normal,40대
907381696,정상회원,수지구-기타,여,68.0,미신청,수신,normal,60대이상
907494912,정상회원,수지구-풍덕천동,여,40.0,미신청,수신,VIP,40대
907630400,정상회원,기흥구-영덕동,여,39.0,미신청,수신,normal,30대
907977472,정상회원,수지구-기타,여,39.0,미신청,.,normal,30대
908183488,정상회원,기타-기타,남,51.0,미신청,.,normal,50대
908617792,정상회원,수지구-성복동,여,63.0,신청,.,normal,60대이상
908794112,탈퇴,수지구-상현동,여,53.0,미신청,.,normal,50대
908940736,정상회원,수지구-성복동,남,80.0,미신청,.,normal,60대이상
909024256,정상회원,수지구-성복동,여,41.0,미신청,.,normal,40대
909026112,정상회원,수지구-상현동,여,43.0,미신청,수신,VIP,40대
90903168,정상회원,수지구-상현동,여,47.0,미신청,.,normal,40대
909094784,정상회원,수지구-죽전동,여,60.0,미신청,.,normal,60대이상
90910592,정상회원,수지구-동천동,여,50.0,미신청,.,normal,50대
90916160,정상회원,기흥구-보정동,여,53.0,신청,.,normal,50대
909195008,정상회원,수지구-신봉동,여,50.0,미신청,.,normal,50대
909493824,정상회원,기타-기타,여,66.0,미신청,.,normal,60대이상
910304896,정상회원,수지구-신봉동,여,68.0,미신청,.,normal,60대이상
910826432,정상회원,기타-기타,여,51.0,미신청,.,normal,50대
912769664,정상회원,수지구-풍덕천동,여,55.0,미신청,.,normal,50대
91287360,정상회원,분당구-정자동,여,82.0,미신청,.,normal,60대이상
913257792,정상회원,수정구-위례(창곡)동,여,57.0,미신청,.,normal,50대
913283776,정상회원,수지구-신봉동,여,48.0,미신청,수신,normal,40대
913825728,정상회원,수지구-신봉동,여,35.0,미신청,.,normal,30대
91409856,정상회원,수지구-풍덕천동,여,50.0,미신청,.,normal,50대
91422848,정상회원,서울 강남구-기타,여,53.0,미신청,수신,normal,50대
91430272,정상회원,분당구-수내동,여,62.0,미신청,수신,normal,60대이상
914662784,정상회원,분당구-정자동,남,50.0,미신청,.,normal,50대
916555904,정상회원,수지구-풍덕천동,여,45.0,미신청,.,normal,40대
916576320,정상회원,수지구-신봉동,여,42.0,미신청,.,normal,40대
916780480,정상회원,수지구-상현동,남,36.0,미신청,.,normal,30대
916825024,정상회원,수지구-죽전동,여,40.0,미신청,.,normal,40대
916979072,정상회원,수지구-상현동,여,55.0,미신청,.,normal,50대
916984640,정상회원,수지구-죽전동,여,38.0,미신청,.,normal,30대
917003200,정상회원,수지구-상현동,여,41.0,미신청,.,normal,40대
917177664,정상회원,수지구-풍덕천동,여,35.0,미신청,.,normal,30대
917400384,정상회원,수지구-상현동,여,57.0,미신청,.,normal,50대
917404096,정상회원,수지구-풍덕천동,여,38.0,미신청,.,normal,30대
917457920,정상회원,서울 강남구-기타,여,40.0,미신청,.,normal,40대
917463488,정상회원,수지구-상현동,여,62.0,미신청,.,normal,60대이상
917517312,정상회원,수지구-상현동,여,40.0,미신청,.,normal,40대
917571136,정상회원,기타-기타,여,43.0,미신청,.,normal,40대
917684352,정상회원,수지구-성복동,여,46.0,미신청,.,normal,40대
917788288,정상회원,기타-기타,여,32.0,미신청,.,normal,30대
917925632,정상회원,수지구-상현동,여,46.0,미신청,.,normal,40대
918088960,정상회원,분당구-야탑동,여,60.0,미신청,.,normal,60대이상
918107520,정상회원,수지구-상현동,여,38.0,미신청,수신,normal,30대
918220736,정상회원,수지구-상현동,여,42.0,미신청,.,normal,40대
918261568,정상회원,화성-기타,여,38.0,미신청,.,normal,30대
918263424,정상회원,수원 장안구-기타,남,44.0,미신청,.,normal,40대
918304256,정상회원,분당구-백현동,여,35.0,미신청,수신,normal,30대
918408192,정상회원,수지구-풍덕천동,여,47.0,미신청,.,normal,40대
918452736,정상회원,수지구-상현동,여,43.0,미신청,.,normal,40대
918586368,정상회원,수지구-풍덕천동,여,41.0,미신청,수신,VIP,40대
918944576,정상회원,수지구-풍덕천동,여,38.0,미신청,수신,normal,30대
919204416,정상회원,수지구-풍덕천동,여,44.0,미신청,수신,VIP,40대
919222976,정상회원,수지구-풍덕천동,여,37.0,미신청,.,normal,30대
919351040,정상회원,기흥구-보정동,여,62.0,신청,.,normal,60대이상
919553344,정상회원,수지구-상현동,여,41.0,미신청,.,normal,40대
919596032,정상회원,수지구-기타,여,54.0,미신청,.,normal,50대
919835456,정상회원,수지구-죽전동,여,42.0,미신청,.,normal,40대
91992640,정상회원,수지구-풍덕천동,여,51.0,미신청,수신,normal,50대
919976512,정상회원,처인구-고림동,여,41.0,미신청,.,normal,40대
92014912,정상회원,수지구-풍덕천동,여,82.0,미신청,.,normal,60대이상
92018624,정상회원,수지구-풍덕천동,여,45.0,미신청,.,normal,40대
920423808,정상회원,수지구-성복동,여,61.0,미신청,.,normal,60대이상
920754176,정상회원,수지구-상현동,여,42.0,신청,.,normal,40대
920802432,정상회원,기타-기타,여,59.0,미신청,.,normal,50대
921108672,정상회원,서울 강남구-기타,여,59.0,미신청,.,normal,50대
921333248,정상회원,분당구-판교동,여,53.0,미신청,.,normal,50대
921741568,정상회원,수지구-성복동,여,64.0,미신청,.,normal,60대이상
921745280,정상회원,수지구-성복동,여,56.0,미신청,.,normal,50대
921919744,정상회원,수지구-동천동,여,51.0,미신청,.,normal,50대
922081216,정상회원,분당구-정자동,여,44.0,미신청,.,normal,40대
922094208,정상회원,기타-기타,여,38.0,신청,.,normal,30대
922433856,정상회원,기흥구-마북동,여,35.0,미신청,.,normal,30대
922495104,정상회원,기흥구-보정동,여,74.0,미신청,.,normal,60대이상
922706688,정상회원,수지구-신봉동,여,57.0,미신청,.,normal,50대
922827328,정상회원,기흥구-보정동,여,39.0,미신청,.,normal,30대
922844032,정상회원,수지구-신봉동,여,41.0,미신청,.,normal,40대
922884864,정상회원,수지구-신봉동,여,51.0,미신청,.,normal,50대
922886720,정상회원,수지구-풍덕천동,여,47.0,미신청,.,normal,40대
923406400,정상회원,수지구-상현동,남,39.0,미신청,.,normal,30대
92350848,정상회원,수지구-풍덕천동,여,51.0,미신청,.,normal,50대
923534464,정상회원,수지구-상현동,여,51.0,미신청,.,normal,50대
92369408,정상회원,수지구-풍덕천동,여,51.0,미신청,.,normal,50대
92371264,정상회원,수지구-풍덕천동,여,63.0,신청,.,normal,60대이상
923773888,정상회원,수지구-풍덕천동,여,59.0,신청,수신,normal,50대
923814720,정상회원,서울 송파구-기타,여,36.0,미신청,수신,normal,30대
923864832,정상회원,수지구-풍덕천동,남,41.0,미신청,.,normal,40대
92430656,정상회원,수지구-풍덕천동,여,74.0,미신청,.,VIP,60대이상
924343680,정상회원,수지구-상현동,여,47.0,미신청,.,normal,40대
924364096,정상회원,수지구-상현동,여,49.0,미신청,.,normal,40대
924605376,정상회원,수원 영통구-기타,여,37.0,미신청,.,normal,30대
924935744,정상회원,기타-기타,여,38.0,미신청,.,normal,30대
924980288,정상회원,분당구-구미동,여,44.0,미신청,.,normal,40대
92514176,정상회원,서울 송파구-기타,여,62.0,신청,.,normal,60대이상
925305088,정상회원,기타-기타,여,38.0,미신청,수신,normal,30대
925509248,정상회원,수지구-동천동,여,41.0,미신청,.,normal,40대
925522240,정상회원,수지구-상현동,남,63.0,미신청,.,normal,60대이상
925559360,정상회원,수지구-상현동,여,43.0,미신청,.,normal,40대
925639168,정상회원,분당구-백현동,여,50.0,미신청,.,normal,50대
925793216,정상회원,수지구-신봉동,여,45.0,미신청,.,normal,40대
925822912,정상회원,수지구-상현동,여,52.0,미신청,.,normal,50대
925854464,정상회원,수지구-풍덕천동,여,34.0,미신청,.,normal,30대
925893440,정상회원,분당구-이매동,여,43.0,미신청,.,normal,40대
925917568,정상회원,수원 영통구-기타,여,44.0,미신청,.,normal,40대
926006656,정상회원,화성-기타,여,40.0,미신청,.,normal,40대
926114304,정상회원,수지구-풍덕천동,여,72.0,미신청,.,normal,60대이상
926136576,정상회원,수지구-상현동,여,44.0,미신청,.,normal,40대
926205248,정상회원,수지구-신봉동,여,66.0,미신청,.,normal,60대이상
926407552,정상회원,수지구-풍덕천동,여,47.0,미신청,.,normal,40대
926650688,정상회원,수지구-죽전동,여,39.0,미신청,.,normal,30대
926706368,정상회원,기타-기타,여,48.0,미신청,.,normal,40대
927049728,정상회원,기타-기타,여,41.0,미신청,.,normal,40대
92731328,정상회원,수지구-풍덕천동,여,65.0,미신청,.,normal,60대이상
927420928,정상회원,기타-성남동,여,52.0,미신청,.,normal,50대
927433920,정상회원,수지구-풍덕천동,여,47.0,미신청,.,normal,40대
927504448,정상회원,수지구-죽전동,여,49.0,미신청,.,normal,40대
927678912,정상회원,수지구-신봉동,여,78.0,미신청,.,normal,60대이상
927695616,정상회원,기흥구-죽전동,여,47.0,미신청,수신,normal,40대
927847808,정상회원,수지구-풍덕천동,여,51.0,미신청,.,normal,50대
928035264,정상회원,기타-기타,여,39.0,미신청,.,normal,30대
928111360,정상회원,수지구-풍덕천동,여,49.0,미신청,수신,VIP,40대
928198592,정상회원,수지구-동천동,여,40.0,미신청,.,normal,40대
928317376,정상회원,수지구-성복동,여,42.0,미신청,.,normal,40대
928322944,정상회원,수지구-풍덕천동,여,36.0,미신청,.,normal,30대
92835264,정상회원,서울 강남구-기타,여,73.0,미신청,.,normal,60대이상
928476992,정상회원,수지구-풍덕천동,여,56.0,미신청,.,normal,50대
928502976,정상회원,수지구-풍덕천동,여,41.0,미신청,.,normal,40대
928647744,정상회원,수지구-상현동,여,41.0,미신청,.,normal,40대
928820352,정상회원,수지구-풍덕천동,여,45.0,미신청,.,normal,40대
928896448,정상회원,수지구-신봉동,여,38.0,신청,.,normal,30대
929013376,정상회원,수지구-상현동,여,39.0,미신청,.,normal,30대
929425408,정상회원,수지구-죽전동,여,43.0,미신청,.,normal,40대
929698240,정상회원,수지구-풍덕천동,여,51.0,미신청,.,normal,50대
929766912,정상회원,수지구-상현동,남,38.0,미신청,.,normal,30대
929846720,정상회원,수지구-신봉동,여,65.0,미신청,.,normal,60대이상
929941376,정상회원,수지구-풍덕천동,여,39.0,신청,.,normal,30대
930086144,정상회원,수지구-동천동,여,35.0,미신청,.,normal,30대
93013440,정상회원,분당구-구미동,여,57.0,미신청,.,normal,50대
930383104,정상회원,수지구-신봉동,여,43.0,신청,.,normal,40대
93044992,정상회원,수지구-상현동,여,76.0,신청,.,normal,60대이상
930518592,정상회원,수지구-풍덕천동,여,51.0,미신청,수신,normal,50대
930546432,정상회원,수지구-풍덕천동,여,38.0,미신청,.,normal,30대
930611392,정상회원,수지구-풍덕천동,여,41.0,미신청,.,normal,40대
930635520,정상회원,분당구-수내동,여,60.0,미신청,.,normal,60대이상
930791424,정상회원,기흥구-지곡동,여,63.0,미신청,.,normal,60대이상
930900928,정상회원,기타-기타,여,43.0,미신청,.,normal,40대
930952896,정상회원,수지구-상현동,여,46.0,미신청,수신,normal,40대
93098816,정상회원,수지구-상현동,여,56.0,미신청,.,normal,50대
931021568,정상회원,기타-기타,여,62.0,미신청,.,normal,60대이상
931067968,정상회원,수지구-신봉동,여,38.0,미신청,수신,normal,30대
931273984,정상회원,수지구-풍덕천동,여,44.0,미신청,.,normal,40대
931329664,정상회원,기타-기타,남,37.0,미신청,.,normal,30대
931615488,정상회원,수지구-상현동,여,63.0,미신청,.,normal,60대이상
931810368,정상회원,화성-기타,여,38.0,미신청,.,normal,30대
931838208,정상회원,수지구-성복동,여,61.0,미신청,.,normal,60대이상
931923584,정상회원,수지구-신봉동,여,39.0,미신청,.,normal,30대
932047936,정상회원,수지구-상현동,여,50.0,미신청,.,normal,50대
932073920,정상회원,기타-기타,여,50.0,미신청,.,normal,50대
932214976,정상회원,기타-기타,남,41.0,미신청,.,normal,40대
932517504,정상회원,수지구-동천동,여,37.0,미신청,.,normal,30대
932562048,정상회원,기타-보라동,여,44.0,미신청,.,normal,40대
932571328,정상회원,수지구-죽전동,여,43.0,미신청,.,normal,40대
932680832,정상회원,수지구-신봉동,여,59.0,신청,.,normal,50대
932734656,정상회원,기흥구-마북동,여,49.0,미신청,.,normal,40대
932768064,정상회원,수원 영통구-기타,남,53.0,미신청,.,normal,50대
932836736,정상회원,기흥구-보정동,여,41.0,미신청,.,normal,40대
932857152,정상회원,수지구-성복동,여,56.0,미신청,.,normal,50대
932968512,정상회원,분당구-백현동,여,36.0,미신청,.,normal,30대
933089152,정상회원,분당구-삼평동,여,41.0,미신청,.,normal,40대
933094720,정상회원,수지구-신봉동,여,39.0,미신청,수신,normal,30대
93390208,정상회원,수지구-죽전동,여,56.0,미신청,.,normal,50대
933933632,정상회원,수지구-상현동,여,45.0,미신청,.,normal,40대
933996736,정상회원,분당구-정자동,여,73.0,미신청,.,normal,60대이상
934000448,정상회원,서울 송파구-기타,여,61.0,미신청,.,normal,60대이상
934037568,정상회원,수지구-풍덕천동,여,56.0,미신청,.,normal,50대
934408768,정상회원,분당구-삼평동,여,44.0,미신청,.,normal,40대
934804096,정상회원,수지구-신봉동,여,72.0,미신청,.,normal,60대이상
934805952,정상회원,분당구-정자동,여,64.0,미신청,.,normal,60대이상
934919168,정상회원,수지구-풍덕천동,여,44.0,미신청,수신,VIP,40대
934926592,정상회원,화성-기타,여,44.0,미신청,.,normal,40대
934982272,정상회원,분당구-서현동,여,38.0,미신청,.,normal,30대
935006400,정상회원,수원 영통구-기타,여,44.0,미신청,.,normal,40대
935431424,정상회원,수지구-신봉동,여,66.0,미신청,.,normal,60대이상
935661568,정상회원,수지구-상현동,여,44.0,미신청,.,normal,40대
935889856,정상회원,기타-기타,여,34.0,미신청,.,normal,30대
935991936,정상회원,분당구-정자동,여,36.0,미신청,.,normal,30대
935999360,정상회원,수지구-상현동,여,63.0,미신청,.,normal,60대이상
936042048,정상회원,수지구-풍덕천동,여,48.0,미신청,수신,VIP,40대
936145984,정상회원,수지구-풍덕천동,여,71.0,미신청,.,normal,60대이상
936196096,정상회원,수지구-동천동,여,43.0,신청,.,normal,40대
