회원번호,조합원상태,주소,성별,연령,배송서비스신청여부,모바일알람여부,Gold_member,연령대,구매금액
688869248,정상회원,수지구-상현동,남,49.0,미신청,.,normal,40대,63558.0
688900800,정상회원,수지구-풍덕천동,여,51.0,미신청,.,normal,50대,14932.0
68891008,정상회원,수지구-상현동,여,64.0,미신청,.,normal,60대이상,146069.0
688989888,정상회원,수지구-상현동,여,68.0,미신청,.,normal,60대이상,221401.0
688991744,정상회원,수지구-풍덕천동,남,60.0,미신청,.,normal,60대이상,5073.0
689093824,정상회원,수지구-풍덕천동,여,43.0,미신청,수신,VIP,40대,2700102.0
689234880,정상회원,수지구-성복동,여,50.0,미신청,.,normal,50대,45179.0
689238592,정상회원,수지구-성복동,여,67.0,신청,.,normal,60대이상,1842718.0
689374080,정상회원,분당구-궁내동,여,38.0,미신청,.,normal,30대,15124.0
689541120,정상회원,수지구-풍덕천동,여,41.0,미신청,.,normal,40대,89499.0
689650624,정상회원,수지구-풍덕천동,여,44.0,미신청,.,normal,40대,16655.0
689693312,정상회원,기흥구-보정동,여,49.0,미신청,.,normal,40대,275362.0
689748992,정상회원,분당구-이매동,여,71.0,미신청,.,normal,60대이상,442897.0
68976384,정상회원,수지구-신봉동,여,59.0,미신청,.,normal,50대,1834601.0
689767552,정상회원,수지구-신봉동,여,52.0,미신청,.,normal,50대,187899.0
689780544,정상회원,수지구-신봉동,여,69.0,미신청,.,normal,60대이상,263232.0
689821376,정상회원,수지구-상현동,여,42.0,미신청,.,normal,40대,113139.0
689923456,정상회원,수지구-신봉동,여,65.0,미신청,.,normal,60대이상,32163.0
689979136,정상회원,수지구-풍덕천동,여,52.0,미신청,.,normal,50대,6892.0
690040384,정상회원,수지구-풍덕천동,여,68.0,미신청,.,normal,60대이상,4786.0
690109056,정상회원,수지구-신봉동,여,65.0,미신청,.,normal,60대이상,17421.0
690417152,정상회원,수지구-풍덕천동,여,48.0,미신청,.,normal,40대,42336.0
690526656,정상회원,수지구-성복동,여,51.0,미신청,.,normal,50대,139946.0
690606464,정상회원,수지구-풍덕천동,여,53.0,미신청,.,normal,50대,133302.0
690715968,정상회원,수지구-풍덕천동,여,58.0,미신청,.,normal,50대,271561.0
690907136,정상회원,기흥구-보정동,여,46.0,미신청,.,normal,40대,160715.0
691126144,정상회원,수지구-상현동,여,46.0,미신청,.,normal,40대,97637.0
691612416,정상회원,수지구-풍덕천동,여,83.0,미신청,.,normal,60대이상,874155.0
691866688,정상회원,기타-기타,여,47.0,미신청,.,normal,40대,22973.0
69199104,정상회원,서울 강남구-기타,여,61.0,미신청,.,normal,60대이상,62791.0
692165504,정상회원,기흥구-영덕동,여,46.0,미신청,.,normal,40대,32162.0
692339968,정상회원,수지구-상현동,여,60.0,미신청,.,normal,60대이상,142529.0
692354816,정상회원,분당구-분당동,여,53.0,미신청,.,normal,50대,158132.0
692451328,정상회원,수지구-동천동,여,58.0,미신청,.,normal,50대,85766.0
692566400,탈퇴,수지구-신봉동,여,63.0,신청,.,normal,60대이상,414467.0
692583104,정상회원,수지구-신봉동,여,66.0,미신청,.,normal,60대이상,81554.0
692612800,정상회원,수지구-신봉동,여,68.0,미신청,.,normal,60대이상,93042.0
692625792,정상회원,분당구-분당동,여,66.0,미신청,.,normal,60대이상,187421.0
692672192,정상회원,수지구-성복동,여,62.0,신청,.,normal,60대이상,911838.0
692720448,정상회원,수지구-상현동,여,71.0,미신청,.,normal,60대이상,171436.0
692739008,정상회원,수지구-동천동,여,64.0,미신청,.,normal,60대이상,3591265.0
692883776,정상회원,수지구-동천동,여,67.0,미신청,.,normal,60대이상,1828076.0
692948736,정상회원,수지구-상현동,여,55.0,신청,.,normal,50대,862530.0
693121344,정상회원,수지구-상현동,여,55.0,미신청,수신,normal,50대,12061.0
693145472,정상회원,수지구-동천동,여,59.0,신청,.,normal,50대,482431.0
69319744,정상회원,서울 강남구-기타,여,61.0,미신청,.,normal,60대이상,159374.0
693481408,정상회원,기흥구-보정동,여,41.0,미신청,.,normal,40대,96736.0
693692992,정상회원,기타-기타,여,38.0,미신청,.,normal,30대,45946.0
693800640,정상회원,서울 강남구-기타,여,46.0,미신청,.,normal,40대,7083.0
693880448,정상회원,기흥구-보정동,남,52.0,미신청,.,normal,50대,63558.0
693919424,정상회원,기흥구-영덕동,여,50.0,미신청,.,normal,50대,5169.0
69403264,정상회원,수지구-동천동,여,64.0,미신청,.,normal,60대이상,1072931.0
694090176,정상회원,수지구-상현동,여,68.0,미신청,.,normal,60대이상,14166.0
694201536,정상회원,수지구-성복동,여,41.0,미신청,수신,normal,40대,26802.0
694216384,정상회원,수지구-풍덕천동,여,45.0,미신청,.,normal,40대,108833.0
694554176,정상회원,수지구-신봉동,여,48.0,미신청,.,normal,40대,365078.0
69457088,정상회원,기타-기타,여,68.0,미신청,.,normal,60대이상,13305.0
694968064,정상회원,기흥구-보정동,여,41.0,미신청,.,normal,40대,41351.0
694982912,정상회원,수지구-신봉동,여,70.0,미신청,.,normal,60대이상,287736.0
69501632,탈퇴,서울 강남구-기타,여,67.0,미신청,.,normal,60대이상,27184.0
69503488,탈퇴,수지구-풍덕천동,여,84.0,미신청,.,normal,60대이상,255171.0
695036736,정상회원,기타-기타,여,39.0,미신청,.,normal,30대,25079.0
695053440,정상회원,수지구-신봉동,여,37.0,신청,.,normal,30대,956344.0
695148096,정상회원,수지구-풍덕천동,여,40.0,미신청,.,normal,40대,3829.0
695428352,정상회원,수지구-상현동,여,52.0,미신청,.,normal,50대,416291.0
695433920,정상회원,수지구-기타,여,45.0,미신청,.,normal,40대,315761.0
695511872,정상회원,기타-기타,여,40.0,미신청,.,normal,40대,10529.0
695576832,정상회원,수지구-풍덕천동,남,45.0,미신청,.,normal,40대,40970.0
695825536,정상회원,수지구-상현동,여,57.0,미신청,.,normal,50대,73227.0
696009280,정상회원,수지구-신봉동,여,47.0,미신청,.,normal,40대,163682.0
69642688,정상회원,서울 강남구-기타,여,76.0,미신청,.,normal,60대이상,26993.0
696439872,정상회원,기흥구-공세동,여,44.0,미신청,.,normal,40대,52071.0
696582784,정상회원,수지구-풍덕천동,여,51.0,미신청,.,normal,50대,165501.0
696851904,정상회원,수지구-풍덕천동,여,42.0,미신청,수신,normal,40대,400509.0
696881600,정상회원,수지구-풍덕천동,여,50.0,미신청,수신,VIP,50대,1685712.0
696883456,정상회원,수지구-풍덕천동,여,46.0,미신청,수신,normal,40대,29864.0
697165568,정상회원,수지구-풍덕천동,여,69.0,미신청,.,normal,60대이상,1667329.0
69731776,정상회원,수지구-죽전동,여,67.0,미신청,.,normal,60대이상,42595.0
69750336,정상회원,서울 강남구-기타,여,68.0,미신청,.,normal,60대이상,22206.0
697514496,정상회원,분당구-판교동,여,40.0,신청,.,normal,40대,430073.0
697601728,정상회원,수지구-풍덕천동,여,42.0,미신청,.,normal,40대,334115.0
697720512,정상회원,기흥구-보정동,여,37.0,미신청,수신,normal,30대,58485.0
697726080,정상회원,수지구-신봉동,여,41.0,미신청,.,normal,40대,31875.0
697779904,정상회원,수지구-풍덕천동,여,70.0,미신청,.,VIP,60대이상,1410273.0
69785600,정상회원,수지구-성복동,여,53.0,미신청,.,normal,50대,185696.0
697972928,정상회원,수지구-신봉동,여,43.0,미신청,.,normal,40대,9476.0
698000768,정상회원,수지구-풍덕천동,여,40.0,미신청,.,normal,40대,121948.0
698006336,정상회원,수지구-풍덕천동,여,42.0,미신청,.,normal,40대,96773.0
69804160,정상회원,서울 강남구-기타,여,66.0,미신청,.,normal,60대이상,304580.0
698115840,정상회원,수지구-성복동,여,36.0,신청,.,normal,30대,628693.0
698429504,정상회원,수지구-신봉동,여,46.0,미신청,.,normal,40대,35417.0
698555712,정상회원,수지구-신봉동,여,73.0,미신청,.,normal,60대이상,91604.0
698559424,정상회원,수지구-동천동,여,43.0,미신청,.,normal,40대,57050.0
698809984,탈퇴,하남-기타,여,39.0,미신청,.,normal,30대,4020.0
698871232,정상회원,수지구-죽전동,여,58.0,미신청,.,normal,50대,831906.0
698982592,정상회원,서울 강남구-기타,여,70.0,미신청,.,normal,60대이상,72748.0
698986304,정상회원,기타-기타,여,64.0,미신청,.,normal,60대이상,26802.0
699056832,정상회원,수지구-풍덕천동,여,46.0,미신청,.,normal,40대,86531.0
699071680,정상회원,수지구-신봉동,여,65.0,미신청,.,normal,60대이상,1305913.0
699123648,정상회원,기타-기타,여,66.0,미신청,.,normal,60대이상,29291.0
699240576,정상회원,기흥구-보정동,여,41.0,신청,.,normal,40대,935055.0
699368640,정상회원,기타-기타,여,46.0,미신청,.,normal,40대,14358.0
69950784,정상회원,기타-기타,여,57.0,신청,.,normal,50대,464600.0
699923584,정상회원,기타-기타,여,41.0,미신청,.,normal,40대,7658.0
700001536,정상회원,화성-기타,여,63.0,미신청,.,normal,60대이상,9476.0
700034944,정상회원,수지구-신봉동,여,82.0,미신청,.,normal,60대이상,19527.0
700073920,정상회원,수지구-상현동,여,51.0,미신청,.,normal,50대,171683.0
700157440,정상회원,수지구-상현동,여,46.0,미신청,.,normal,40대,170095.0
700333760,정상회원,기타-기타,여,43.0,미신청,.,normal,40대,11104.0
700357888,정상회원,수지구-신봉동,남,83.0,미신청,.,normal,60대이상,766914.0
700387584,정상회원,수지구-성복동,여,62.0,미신청,.,normal,60대이상,36107.0
700506368,정상회원,기흥구-보정동,여,40.0,미신청,.,normal,40대,660372.0
700526784,정상회원,기타-기타,여,39.0,미신청,.,normal,30대,116300.0
700708672,정상회원,수지구-풍덕천동,여,70.0,미신청,.,normal,60대이상,68152.0
700949952,정상회원,화성-기타,여,55.0,미신청,.,normal,50대,24702.0
700985216,정상회원,수지구-상현동,여,65.0,미신청,.,normal,60대이상,889223.0
700996352,정상회원,수지구-풍덕천동,여,44.0,미신청,.,normal,40대,4020.0
701365696,정상회원,분당구-구미동,여,59.0,미신청,.,normal,50대,8998.0
701684928,정상회원,수지구-풍덕천동,여,49.0,미신청,.,normal,40대,1170338.0
701783296,정상회원,수지구-상현동,여,36.0,미신청,.,normal,30대,118979.0
701807424,정상회원,수지구-신봉동,여,31.0,신청,.,normal,30대,397816.0
701833408,정상회원,분당구-분당동,여,50.0,미신청,.,normal,50대,5743.0
701902080,정상회원,기타-기타,여,63.0,미신청,.,normal,60대이상,41543.0
701928064,정상회원,서울 강남구-기타,여,45.0,미신청,.,normal,40대,21920.0
702002304,정상회원,수지구-풍덕천동,여,46.0,미신청,.,normal,40대,11678.0
702007872,정상회원,수지구-풍덕천동,여,40.0,미신청,.,normal,40대,137400.0
702041280,정상회원,수지구-풍덕천동,여,37.0,신청,.,normal,30대,369652.0
702254720,정상회원,수지구-풍덕천동,여,42.0,미신청,.,normal,40대,50158.0
702716864,정상회원,수지구-신봉동,여,71.0,미신청,.,normal,60대이상,43649.0
702720576,정상회원,수지구-동천동,여,54.0,미신청,.,normal,50대,89116.0
702729856,정상회원,수지구-풍덕천동,여,39.0,미신청,.,normal,30대,619118.0
70284864,정상회원,수지구-성복동,여,60.0,미신청,.,normal,60대이상,65187.0
702989696,정상회원,수지구-상현동,여,74.0,미신청,.,normal,60대이상,25079.0
703314496,정상회원,기흥구-마북동,여,38.0,미신청,.,normal,30대,77247.0
703320064,정상회원,수지구-상현동,여,48.0,미신청,.,normal,40대,32354.0
703646720,정상회원,수지구-풍덕천동,여,40.0,신청,.,normal,40대,870198.0
703902848,정상회원,수지구-신봉동,여,57.0,미신청,.,normal,50대,40203.0
704270336,정상회원,기타-기타,여,59.0,미신청,.,normal,50대,76577.0
704283328,정상회원,수지구-동천동,여,41.0,신청,.,normal,40대,533970.0
704585856,정상회원,수지구-풍덕천동,여,51.0,미신청,.,normal,50대,7849.0
704628544,정상회원,수지구-상현동,여,42.0,미신청,.,normal,40대,340670.0
705133376,정상회원,수지구-풍덕천동,여,50.0,미신청,수신,normal,50대,28716.0
705276288,정상회원,수지구-신봉동,여,73.0,미신청,.,normal,60대이상,253086.0
705305984,정상회원,수지구-풍덕천동,여,44.0,미신청,.,normal,40대,39054.0
705396928,정상회원,기타-기타,여,53.0,미신청,.,normal,50대,15698.0
705756992,정상회원,분당구-판교동,여,73.0,미신청,.,normal,60대이상,15123.0
705929600,정상회원,수지구-신봉동,여,46.0,미신청,.,normal,40대,24122.0
706027968,정상회원,수지구-신봉동,여,70.0,미신청,.,normal,60대이상,312817.0
706031680,정상회원,수지구-신봉동,여,42.0,미신청,.,normal,40대,233177.0
706274816,정상회원,처인구-모현면,여,40.0,미신청,.,normal,40대,48914.0
706504960,정상회원,수지구-죽전동,여,46.0,미신청,.,normal,40대,2489.0
706727680,정상회원,분당구-야탑동,여,44.0,미신청,.,normal,40대,51115.0
706742528,정상회원,수지구-풍덕천동,여,76.0,미신청,.,normal,60대이상,45468.0
706794496,정상회원,수지구-신봉동,여,65.0,미신청,.,normal,60대이상,14453.0
706826048,정상회원,수지구-신봉동,여,46.0,미신청,.,normal,40대,216900.0
70698752,정상회원,수지구-신봉동,여,91.0,미신청,.,normal,60대이상,937008.0
706996800,정상회원,수지구-신봉동,여,50.0,미신청,수신,normal,50대,49966.0
707243648,정상회원,수지구-풍덕천동,여,43.0,미신청,수신,normal,40대,154685.0
707497920,정상회원,수지구-풍덕천동,여,39.0,미신청,.,normal,30대,143389.0
707590720,정상회원,수지구-풍덕천동,여,44.0,신청,.,normal,40대,575087.0
707685376,정상회원,수지구-신봉동,여,69.0,미신청,.,normal,60대이상,7658.0
708115968,정상회원,수지구-동천동,여,40.0,미신청,.,normal,40대,63941.0
708125248,정상회원,분당구-정자동,여,36.0,미신청,.,normal,30대,40011.0
708709888,정상회원,수지구-신봉동,여,48.0,신청,.,normal,40대,380202.0
708869504,정상회원,수지구-동천동,여,47.0,미신청,.,normal,40대,5552.0
709121920,정상회원,수지구-신봉동,여,44.0,미신청,.,normal,40대,133147.0
709129344,정상회원,수지구-풍덕천동,여,42.0,미신청,.,normal,40대,210487.0
709159040,정상회원,수지구-동천동,여,50.0,미신청,.,normal,50대,268972.0
709264832,정상회원,수지구-성복동,여,42.0,신청,.,normal,40대,340001.0
709585920,정상회원,수지구-신봉동,여,73.0,미신청,.,normal,60대이상,78874.0
70960448,정상회원,서울 강남구-기타,여,69.0,미신청,.,normal,60대이상,61740.0
709641600,정상회원,수지구-풍덕천동,여,42.0,미신청,.,normal,40대,197720.0
70988288,정상회원,서울 강남구-기타,여,70.0,미신청,.,normal,60대이상,86339.0
709921856,정상회원,분당구-구미동,여,62.0,미신청,.,normal,60대이상,246577.0
709973824,정상회원,수지구-신봉동,남,76.0,미신청,.,normal,60대이상,256338.0
709999808,정상회원,수원 영통구-기타,여,44.0,미신청,.,normal,40대,61740.0
710033216,정상회원,수지구-풍덕천동,여,41.0,미신청,.,normal,40대,204524.0
710048064,정상회원,수지구-성복동,여,44.0,미신청,.,normal,40대,23931.0
710144576,정상회원,수지구-풍덕천동,여,46.0,미신청,.,normal,40대,469317.0
710157568,정상회원,수지구-상현동,여,39.0,미신청,.,normal,30대,21632.0
71056960,정상회원,기타-기타,여,55.0,미신청,.,normal,50대,44988.0
710604864,정상회원,기타-기타,여,40.0,미신청,.,normal,40대,118217.0
710614144,정상회원,분당구-수내동,여,39.0,미신청,.,normal,30대,86818.0
710679104,정상회원,기흥구-영덕동,여,45.0,미신청,.,normal,40대,187133.0
71092224,정상회원,수지구-풍덕천동,여,66.0,미신청,.,normal,60대이상,60878.0
711055872,정상회원,수지구-상현동,여,66.0,신청,.,normal,60대이상,907938.0
711080000,정상회원,수지구-성복동,여,41.0,미신청,.,normal,40대,55709.0
711365824,정상회원,분당구-정자동,여,47.0,미신청,.,normal,40대,34651.0
711599680,정상회원,분당구-정자동,여,63.0,미신청,.,normal,60대이상,18379.0
711716608,정상회원,수지구-신봉동,여,64.0,신청,.,normal,60대이상,790940.0
712468288,정상회원,수지구-풍덕천동,여,44.0,신청,.,normal,40대,626857.0
712648320,정상회원,수지구-신봉동,여,48.0,미신청,.,normal,40대,38288.0
713058496,정상회원,분당구-서현동,여,88.0,미신청,.,normal,60대이상,105293.0
713171712,정상회원,기타-기타,여,56.0,미신청,.,normal,50대,13401.0
713296064,정상회원,수지구-신봉동,여,35.0,미신청,.,normal,30대,16847.0
713368448,정상회원,기타-기타,여,44.0,미신청,.,normal,40대,35609.0
71355776,정상회원,서울 강남구-기타,여,48.0,미신청,수신,normal,40대,2680.0
713678400,정상회원,수지구-상현동,여,42.0,미신청,.,normal,40대,301522.0
713691392,정상회원,수지구-동천동,여,49.0,신청,.,normal,40대,1123185.0
713711808,정상회원,수지구-신봉동,여,44.0,미신청,.,normal,40대,160907.0
713875136,정상회원,분당구-이매동,여,62.0,미신청,.,normal,60대이상,53603.0
714025472,정상회원,수지구-풍덕천동,여,38.0,미신청,.,normal,30대,148845.0
714238912,정상회원,기타-기타,남,41.0,미신청,.,normal,40대,3733.0
714246336,정상회원,수지구-풍덕천동,여,58.0,미신청,수신,VIP,50대,718828.0
714363264,정상회원,수지구-풍덕천동,여,45.0,미신청,.,normal,40대,59250.0
714376256,정상회원,수지구-풍덕천동,여,45.0,미신청,.,normal,40대,29099.0
714446784,정상회원,수지구-풍덕천동,여,40.0,미신청,.,normal,40대,114921.0
714474624,정상회원,수지구-풍덕천동,여,34.0,미신청,.,normal,30대,993767.0
714485760,정상회원,수지구-상현동,여,56.0,미신청,.,normal,50대,126455.0
714550720,정상회원,수지구-풍덕천동,여,45.0,미신청,수신,normal,40대,649768.0
71465280,정상회원,수지구-성복동,여,68.0,신청,.,normal,60대이상,483868.0
714754880,정상회원,수지구-신봉동,여,44.0,미신청,.,normal,40대,31588.0
714853248,정상회원,수지구-성복동,여,79.0,미신청,.,normal,60대이상,5552.0
71489408,정상회원,서울 강남구-기타,여,63.0,미신청,.,normal,60대이상,317315.0
715248576,정상회원,분당구-야탑동,여,40.0,미신청,.,normal,40대,47094.0
715268992,정상회원,기흥구-보정동,여,39.0,미신청,.,normal,30대,44508.0
715345088,정상회원,수지구-신봉동,여,58.0,미신청,.,normal,50대,65856.0
715408192,정상회원,서울 강남구-기타,여,38.0,미신청,.,normal,30대,1149.0
715413760,정상회원,수지구-풍덕천동,여,43.0,미신청,.,normal,40대,46424.0
715809088,정상회원,수지구-풍덕천동,여,50.0,미신청,.,normal,50대,300272.0
715952000,정상회원,수지구-풍덕천동,여,49.0,미신청,.,normal,40대,17804.0
716003968,정상회원,기흥구-보정동,남,41.0,신청,.,normal,40대,893646.0
716128320,정상회원,수지구-풍덕천동,여,51.0,미신청,.,normal,50대,895368.0
716213696,정상회원,수지구-풍덕천동,여,46.0,미신청,.,normal,40대,17613.0
71678720,정상회원,기타-기타,여,60.0,미신청,.,normal,60대이상,100699.0
716798336,탈퇴,수지구-상현동,남,43.0,미신청,.,normal,40대,24122.0
716833600,정상회원,수지구-신봉동,여,42.0,미신청,.,normal,40대,57432.0
717160256,정상회원,수지구-성복동,여,42.0,미신청,.,normal,40대,93901.0
717230784,정상회원,수지구-동천동,여,59.0,미신청,.,normal,50대,996012.0
717546304,정상회원,수지구-동천동,여,70.0,미신청,.,normal,60대이상,294440.0
717607552,정상회원,분당구-구미동,여,59.0,미신청,.,normal,50대,1642439.0
717624256,정상회원,수지구-신봉동,여,40.0,미신청,.,normal,40대,78490.0
71767808,정상회원,서울 송파구-기타,여,65.0,미신청,.,normal,60대이상,55900.0
717783872,정상회원,수지구-풍덕천동,여,49.0,미신청,수신,normal,40대,745443.0
717897088,정상회원,수지구-풍덕천동,여,47.0,미신청,.,normal,40대,203694.0
717973184,정상회원,수지구-신봉동,여,57.0,미신청,.,normal,50대,11200.0
718077120,정상회원,수지구-죽전동,여,40.0,미신청,.,normal,40대,7083.0
718123520,정상회원,수지구-신봉동,여,45.0,미신청,.,normal,40대,516032.0
718246016,정상회원,수지구-풍덕천동,여,40.0,미신청,.,normal,40대,236911.0
718277568,정상회원,수원 영통구-기타,여,40.0,미신청,.,normal,40대,225421.0
718359232,정상회원,수지구-풍덕천동,여,43.0,신청,.,normal,40대,901080.0
718511424,정상회원,수지구-신봉동,여,66.0,미신청,.,normal,60대이상,375417.0
718572672,정상회원,수지구-상현동,여,36.0,미신청,.,normal,30대,145495.0
718602368,정상회원,수지구-풍덕천동,여,39.0,미신청,.,normal,30대,648893.0
718626496,정상회원,분당구-구미동,여,52.0,미신청,.,normal,50대,61261.0
718761984,정상회원,수지구-상현동,남,45.0,미신청,.,normal,40대,14071.0
718895616,정상회원,수지구-신봉동,여,48.0,미신청,.,normal,40대,47668.0
718984704,정상회원,수지구-풍덕천동,여,42.0,신청,.,normal,40대,378514.0
71901440,정상회원,수지구-신봉동,여,56.0,미신청,.,normal,50대,442072.0
719144320,정상회원,수지구-신봉동,여,64.0,미신청,.,normal,60대이상,9189.0
719170304,정상회원,수지구-풍덕천동,여,51.0,신청,.,normal,50대,436160.0
719229696,정상회원,수지구-풍덕천동,여,57.0,미신청,.,normal,50대,9189.0
719276096,정상회원,수지구-신봉동,여,56.0,신청,.,normal,50대,972230.0
719548928,정상회원,수지구-풍덕천동,여,48.0,미신청,.,normal,40대,910240.0
719569344,정상회원,서울 송파구-기타,여,53.0,미신청,수신,normal,50대,12827.0
719595328,정상회원,수지구-신봉동,여,44.0,미신청,.,normal,40대,54848.0
719665856,정상회원,수지구-성복동,여,65.0,미신청,.,normal,60대이상,96104.0
719758656,정상회원,수지구-풍덕천동,여,39.0,미신청,.,normal,30대,78778.0
719977664,정상회원,수지구-신봉동,여,52.0,미신청,수신,VIP,50대,3759527.0
720022208,정상회원,수지구-기타,여,45.0,신청,.,normal,40대,1168750.0
720337728,정상회원,수원 영통구-기타,여,49.0,미신청,.,normal,40대,36853.0
720645824,정상회원,수지구-풍덕천동,여,44.0,미신청,.,normal,40대,46712.0
720701504,정상회원,수지구-풍덕천동,여,41.0,신청,.,normal,40대,447829.0
720829568,정상회원,수지구-풍덕천동,여,58.0,미신청,.,normal,50대,88829.0
720842560,정상회원,수지구-풍덕천동,여,36.0,신청,.,normal,30대,476309.0
720875968,정상회원,수지구-풍덕천동,여,46.0,미신청,.,normal,40대,126160.0
720900096,정상회원,수지구-동천동,여,37.0,미신청,수신,VIP,30대,2879335.0
720901952,정상회원,수지구-풍덕천동,여,41.0,미신청,.,normal,40대,24983.0
721163648,정상회원,기타-기타,여,40.0,미신청,.,normal,40대,9764.0
72131584,정상회원,수지구-성복동,여,77.0,미신청,.,normal,60대이상,1767122.0
721358528,정상회원,수지구-동천동,여,46.0,미신청,.,normal,40대,166554.0
721443904,정상회원,수지구-풍덕천동,여,48.0,미신청,.,normal,40대,35608.0
721592384,정상회원,기흥구-보정동,여,57.0,미신청,.,normal,50대,95720.0
72168704,정상회원,수지구-신봉동,여,52.0,미신청,.,normal,50대,314348.0
721740864,정상회원,기타-기타,여,59.0,미신청,.,normal,50대,12060.0
721996992,정상회원,기흥구-신갈동,여,45.0,미신청,.,normal,40대,167702.0
72202112,정상회원,기흥구-청덕동,여,60.0,미신청,.,normal,60대이상,7466.0
722032256,정상회원,수지구-풍덕천동,여,75.0,미신청,.,normal,60대이상,9955.0
722048960,정상회원,수지구-상현동,여,65.0,미신청,.,normal,60대이상,209665.0
722173312,정상회원,수지구-상현동,남,51.0,미신청,.,normal,50대,186656.0
722286528,정상회원,수지구-상현동,여,38.0,미신청,.,normal,30대,36375.0
722691136,정상회원,수지구-풍덕천동,여,37.0,미신청,.,normal,30대,53987.0
722893440,정상회원,분당구-이매동,여,42.0,미신청,.,normal,40대,13209.0
722899008,정상회원,수지구-풍덕천동,여,41.0,미신청,.,normal,40대,539273.0
722923136,정상회원,수지구-신봉동,여,65.0,미신청,.,normal,60대이상,212499.0
722928704,정상회원,수지구-풍덕천동,여,57.0,미신청,.,normal,50대,104144.0
723049344,정상회원,수원 권선구-기타,여,40.0,미신청,.,normal,40대,8615.0
723435392,정상회원,수지구-상현동,여,51.0,미신청,.,normal,50대,70451.0
723442816,정상회원,수지구-풍덕천동,여,54.0,미신청,.,normal,50대,223484.0
723494784,정상회원,처인구-기타,남,60.0,미신청,.,normal,60대이상,142624.0
723535616,정상회원,수지구-신봉동,여,39.0,미신청,.,normal,30대,50157.0
723702656,정상회원,수지구-상현동,여,61.0,신청,.,normal,60대이상,299894.0
723728640,정상회원,기흥구-보정동,여,45.0,미신청,.,normal,40대,17804.0
723955072,정상회원,수지구-죽전동,여,36.0,미신청,.,normal,30대,159280.0
724029312,정상회원,수지구-상현동,여,55.0,미신청,.,normal,50대,63176.0
724185216,정상회원,수지구-신봉동,여,50.0,미신청,.,normal,50대,32162.0
724461760,정상회원,수지구-상현동,여,42.0,미신청,.,normal,40대,13592.0
724539712,정상회원,분당구-수내동,여,41.0,미신청,.,normal,40대,260131.0
72454528,정상회원,수지구-풍덕천동,여,51.0,신청,.,normal,50대,605869.0
724762432,정상회원,수지구-상현동,여,66.0,미신청,.,normal,60대이상,352540.0
724777280,정상회원,수지구-신봉동,여,57.0,미신청,.,normal,50대,93806.0
724855232,정상회원,수지구-풍덕천동,여,55.0,미신청,.,normal,50대,301712.0
725076096,정상회원,수원 팔달구-기타,여,41.0,미신청,.,normal,40대,7466.0
725185600,정상회원,수지구-풍덕천동,여,48.0,미신청,.,normal,40대,233749.0
725233856,정상회원,수지구-풍덕천동,여,41.0,미신청,.,normal,40대,310001.0
725291392,정상회원,수지구-성복동,여,62.0,미신청,.,normal,60대이상,1010786.0
725347072,정상회원,기타-기타,여,38.0,미신청,.,normal,30대,64899.0
725816640,정상회원,수지구-신봉동,여,54.0,미신청,.,normal,50대,8806.0
725981824,정상회원,수지구-풍덕천동,여,38.0,미신청,.,normal,30대,137556.0
725992960,정상회원,수지구-기타,여,47.0,미신청,.,normal,40대,220922.0
726076480,정상회원,수지구-풍덕천동,여,41.0,미신청,.,normal,40대,13018.0
726193408,정상회원,수지구-죽전동,여,47.0,미신청,.,normal,40대,51689.0
726202688,정상회원,수지구-신봉동,여,44.0,미신청,.,normal,40대,48529.0
726254656,정상회원,수지구-상현동,여,42.0,미신청,.,normal,40대,140039.0
726317760,정상회원,수지구-풍덕천동,여,45.0,미신청,.,normal,40대,101273.0
726488512,정상회원,수지구-풍덕천동,여,78.0,미신청,.,normal,60대이상,153849.0
726668544,정상회원,수지구-신봉동,여,50.0,미신청,.,normal,50대,47478.0
726714944,정상회원,기흥구-상갈동,남,39.0,미신청,.,normal,30대,3063.0
727076864,정상회원,수지구-풍덕천동,여,53.0,미신청,.,normal,50대,28333.0
727151104,정상회원,수지구-동천동,여,74.0,미신청,.,normal,60대이상,2465282.0
727362688,정상회원,수지구-상현동,여,41.0,미신청,.,normal,40대,30918.0
727366400,정상회원,수지구-신봉동,여,75.0,미신청,.,normal,60대이상,8423.0
727368256,정상회원,수지구-풍덕천동,여,64.0,미신청,.,normal,60대이상,408822.0
727841536,정상회원,분당구-판교동,여,39.0,미신청,.,normal,30대,69110.0
727854528,정상회원,기타-기타,남,42.0,미신청,.,normal,40대,112950.0
727869376,정상회원,분당구-판교동,여,46.0,미신청,.,normal,40대,102612.0
72796032,정상회원,수지구-신봉동,여,47.0,미신청,수신,VIP,40대,5640692.0
72805312,정상회원,수지구-풍덕천동,여,52.0,미신청,.,normal,50대,955759.0
728299968,정상회원,화성-기타,여,56.0,미신청,.,normal,50대,156122.0
728572800,정상회원,수지구-신봉동,여,68.0,미신청,.,normal,60대이상,25940.0
728621056,정상회원,수지구-성복동,여,42.0,미신청,.,normal,40대,603518.0
728624768,정상회원,화성-기타,여,44.0,미신청,.,normal,40대,145267.0
728877184,정상회원,광주-기타,여,40.0,미신청,.,normal,40대,75044.0
728994112,정상회원,수지구-풍덕천동,여,35.0,미신청,.,normal,30대,265239.0
